timestamp,x,y,z
8690,9.505,11.767,18.212
8700,9.505,6.091,18.212
8710,9.505,2.004,12.359
8720,9.505,-2.327,4.432
8730,9.505,-5.62,-0.074
8740,9.505,-6.557,-0.906
8750,9.505,-4.948,0.499
8760,9.505,-2.804,1.907
8770,7.371,-0.827,2.143
8780,-0.064,1.346,1.842
8790,-7.98,3.726,1.468
8800,-15.94,5.786,1.198
8810,-23.955,8.035,1.057
8820,-29.721,9.781,0.221
8830,-29.721,10.289,-1.703
8840,-29.721,9.367,-4.629
8850,-29.721,8.223,-8.393
8860,-29.721,7.102,-11.031
8870,-29.721,7.19,-10.915
8880,-25.662,9.083,-7.254
8890,-10.964,11.156,-0.37
8900,6.773,11.892,7.371
8910,9.505,11.196,13.123
8920,9.505,7.948,14.686
8930,9.505,3.096,12.088
8940,9.505,-0.372,7.919
8950,9.505,-2.577,4.666
8960,9.505,-4.547,2.932
8970,9.505,-5.498,2.405
8980,9.505,-4.804,2.069
8990,9.505,-3.298,1.067
9000,9.505,-1.516,-0.041
9010,3.062,0.343,-1.046
9020,-4.13,3.082,-1.932
9030,-12.621,5.323,-1.808
9040,-21.843,7.867,-0.721
9050,-29.721,9.977,-0.326
9060,-29.721,10.583,-1.635
9070,-29.721,10.397,-4.325
9080,-29.721,9.453,-8.023
9090,-29.721,8.462,-10.932
9100,-29.721,8.507,-11.21
9110,-27.057,9.724,-8.011
9120,-15.032,11.786,-1.623
9130,0.641,12.644,5.095
9140,9.505,11.725,9.753
9150,9.505,9.183,11.135
9160,9.505,4.818,9.358
9170,9.505,0.577,7.603
9180,9.505,-2.435,5.429
9190,9.505,-4.375,3.555
9200,9.505,-5.917,2.644
9210,9.505,-5.725,2.671
9220,9.505,-4.266,3.308
9230,9.505,-2.451,2.801
9240,8.782,-0.24,1.62
9250,2.588,2.13,0.516
9260,-4.967,4.929,-0.922
9270,-14.085,7.097,-1.84
9280,-23.53,10.19,-1.536
9290,-29.721,12.407,-1.84
9300,-29.721,12.712,-3.529
9310,-29.721,12.363,-6.541
9320,-29.721,11.233,-10.566
9330,-29.721,10.465,-13.174
9340,-29.721,10.784,-12.523
9350,-28.341,12.287,-8.003
9360,-13.149,13.713,0.044
9370,4.4,14.556,7.403
9380,9.505,12.398,9.817
9390,9.505,8.189,11.635
9400,9.505,3.206,8.993
9410,9.505,-0.267,7.312
9420,9.505,-3.154,4.981
9430,9.505,-5.425,3.366
9440,9.505,-6.16,2.828
9450,9.505,-5.126,2.914
9460,9.505,-3.362,2.225
9470,9.505,-1.318,1.395
9480,7.075,1.061,0.297
9490,-0.896,3.819,-0.783
9500,-10.958,7.129,-1.319
9510,-21.233,9.588,-1.572
9520,-29.721,11.701,-1.033
9530,-29.721,13.453,-1.379
9540,-29.721,13.23,-2.921
9550,-29.721,13.061,-5.397
9560,-29.721,12.534,-8.104
9570,-29.721,11.642,-9.494
9580,-29.721,11.408,-7.971
9590,-21.872,11.585,-3.807
9600,-6.49,12.837,2.156
9610,9.505,11.871,7.333
9620,9.505,10.86,9.319
9630,9.505,7.673,10.023
9640,9.505,3.766,7.111
9650,9.505,0.747,3.615
9660,9.505,-2.662,0.634
9670,9.505,-5.697,-1.941
9680,9.505,-6.344,-2.31
9690,9.505,-5.439,-0.717
9700,9.505,-3.294,1.244
9710,9.505,-0.893,2.461
9720,8.488,1.649,2.172
9730,2.064,4.366,0.663
9740,-5.272,7.577,-0.681
9750,-15.173,11.629,-0.966
9760,-26.482,14.447,-1.035
9770,-29.721,15.702,-1.785
9780,-29.721,15.74,-4.503
9790,-29.721,14.281,-7.603
9800,-29.721,12.894,-11.588
9810,-29.721,12.041,-13.861
9820,-29.721,11.563,-12.385
9830,-26.936,12.298,-7.302
9840,-13.126,13.21,-0.18
9850,3.563,12.455,6.886
9860,9.505,11.109,11.692
9870,9.505,8.544,14.225
9880,9.505,4.382,13.647
9890,9.505,0.699,11.569
9900,9.505,-2.376,8.588
9910,9.505,-5.092,4.914
9920,9.505,-6.499,2.369
9930,9.505,-6.095,1.148
9940,9.505,-4.27,0.614
9950,7.575,-1.115,0.924
9960,0.305,2.703,1.01
9970,-7.795,6.641,0.712
9980,-18.148,10.85,1.557
9990,-28.476,12.861,2.097
10000,-29.721,13.662,1.057
10010,-29.721,14.136,-1.59
10020,-29.721,13.566,-4.812
10030,-29.721,12.354,-8.175
10040,-29.721,11.161,-10.664
10050,-29.721,10.608,-11.455
10060,-28.141,11.033,-9.057
10070,-18.381,11.667,-3.595
10080,-5.851,13.675,2.826
10090,8.549,11.957,9.187
10100,9.505,10.56,12.194
10110,9.505,7.574,11.187
10120,9.505,2.901,7.286
10130,9.505,-1.017,3.134
10140,9.505,-2.958,0.747
10150,9.505,-4.61,-0.636
10160,9.505,-4.83,-0.645
10170,9.505,-4.307,-0.057
10180,9.505,-2.496,0.662
10190,9.505,-0.234,0.889
10200,9.505,2.155,0.433
10210,3.818,4.852,-0.56
10220,-3.355,7.965,-1.63
10230,-12.453,10.871,-2.138
10240,-22.308,12.626,-1.695
10250,-29.721,13.627,-1.03
10260,-29.721,14.783,-1.235
10270,-29.721,14.647,-1.994
10280,-29.721,14.672,-3.297
10290,-29.721,14.277,-5.058
10300,-29.721,13.353,-7.08
10310,-29.721,12.337,-8.264
10320,-29.721,12.637,-8.141
10330,-23.423,14.185,-5.116
10340,-11.614,16.022,0.576
10350,3.473,16.587,6.877
10360,9.505,15.48,11.978
10370,9.505,13.869,14.392
10380,9.505,10.611,12.507
10390,9.505,5.926,7.642
10400,9.505,1.694,1.652
10410,9.505,-2.663,-3.698
10420,9.505,-5.281,-4.879
10430,9.505,-5.818,-2.878
10440,9.505,-3.952,0.595
10450,9.505,-1.738,3.565
10460,9.505,0.385,4.814
10470,6.891,2.677,4.459
10480,1.746,4.979,3.299
10490,-3.992,7.312,1.786
10500,-11.443,10.449,0.57
10510,-19.708,12.381,0.354
10520,-27.893,13.986,0.302
10530,-29.721,15.123,-1.065
10540,-29.721,15.488,-3.231
10550,-29.721,14.131,-6.176
10560,-29.721,12.612,-9.218
10570,-29.721,12.071,-11.303
10580,-29.721,11.391,-11.483
10590,-29.721,11.183,-9.544
10600,-21.532,11.854,-5.334
10610,-11.207,12.923,0.079
10620,4.129,12.656,5.088
10630,9.505,10.934,10.434
10640,9.505,9.284,14.181
10650,9.505,6.697,14.372
10660,9.505,2.492,10.742
10670,9.505,-0.903,5.944
10680,9.505,-4.174,0.846
10690,9.505,-6.197,-1.106
10700,9.505,-5.809,0.165
10710,9.505,-3.972,1.835
10720,9.505,-2.035,2.543
10730,9.453,0.18,2.32
10740,2.93,2.857,1.385
10750,-3.17,5.337,0.363
10760,-9.003,8.105,-0.12
10770,-15.758,11.475,0.346
10780,-23.666,14.903,1.22
10790,-29.721,15.413,0.64
10800,-29.721,14.817,-1.222
10810,-29.721,13.457,-4.11
10820,-29.721,12.91,-6.173
10830,-29.721,11.95,-7.426
10840,-29.721,11.102,-7.548
10850,-28.828,11.002,-7.037
10860,-23.38,11.268,-5.126
10870,-18.222,12.046,-2.201
10880,-12.441,12.009,1.489
10890,-3.918,11.819,6.043
10900,7.996,12.025,10.69
10910,9.505,10.519,14.364
10920,9.505,8.549,15.417
10930,9.505,3.907,13.95
10940,9.505,0.082,9.311
10950,9.505,-2.34,1.951
10960,9.505,-5.074,-2.2
10970,9.505,-6.622,-2.793
10980,9.505,-6.111,0.25
10990,9.505,-3.867,4.736
11000,9.505,-1.066,7.219
11010,9.505,1.402,5.953
11020,9.505,3.556,2.616
11030,3.065,5.318,-0.734
11040,-3.317,7.461,-2.64
11050,-9.771,10.152,-3.44
11060,-17.309,13.228,-2.781
11070,-25.625,15.219,-1.438
11080,-29.721,16.948,-1.032
11090,-29.721,17.27,-2.583
11100,-29.721,16.377,-5.8
11110,-29.721,15.151,-9.248
11120,-29.721,13.872,-11.799
11130,-29.721,12.338,-13.167
11140,-29.721,11.665,-12.082
11150,-25.64,12.196,-9.233
11160,-16.018,13.078,-2.777
11170,-3.313,13.289,5.284
11180,9.505,13.305,12.032
11190,9.505,11.094,16.622
11200,9.505,7.427,16.269
11210,9.505,2.241,11.229
11220,9.505,-1.694,5.915
11230,9.505,-4.595,2.004
11240,9.505,-6.93,0.66
11250,9.505,-7.407,1.283
11260,9.505,-6.074,2.137
11270,9.505,-4.06,2.146
11280,9.505,-1.412,1.574
11290,7.607,1.591,0.578
11300,0.721,4.588,-0.393
11310,-6.674,7.856,-0.959
11320,-15.288,11.399,-0.606
11330,-24.835,14.279,0.602
11340,-29.721,15.486,1.113
11350,-29.721,16.687,-0.181
11360,-29.721,16.082,-2.775
11370,-29.721,14.418,-5.837
11380,-29.721,13.283,-9.112
11390,-29.721,11.799,-10.816
11400,-29.721,10.969,-10.763
11410,-26.322,11.727,-8.605
11420,-16.527,13.25,-3.897
11430,-3.068,14.028,2.616
11440,9.505,14.307,9.753
11450,9.505,13.473,16.339
11460,9.505,10.7,18.212
11470,9.505,4.869,12.319
11480,9.505,-0.082,3.674
11490,9.505,-3.002,-2.419
11500,9.505,-6.135,-5.016
11510,9.505,-6.581,-3.639
11520,9.505,-4.963,-0.266
11530,9.505,-2.936,2.646
11540,9.505,-0.522,3.069
11550,9.505,1.958,1.61
11560,5.271,4.558,-0.377
11570,-1.171,7.391,-1.786
11580,-8.475,10.307,-2.041
11590,-17.199,13.477,-0.897
11600,-27.534,15.529,1.756
11610,-29.721,16.791,3.444
11620,-29.721,16.95,3.603
11630,-29.721,17.202,1.165
11640,-29.721,16.389,-3.569
11650,-29.721,14.943,-8.428
11660,-29.721,13.306,-11.316
11670,-29.721,12.66,-12.06
11680,-25.33,13.355,-10.426
11690,-17.066,14.302,-6.965
11700,-8.281,15.384,-1.702
11710,5.375,15.975,3.976
11720,9.505,15.778,10.13
11730,9.505,14.635,14.35
11740,9.505,10.036,11.957
11750,9.505,3.948,4.302
11760,9.505,-0.496,-2.441
11770,9.505,-4.33,-5.259
11780,9.505,-6.288,-4.089
11790,9.505,-5.213,0.272
11800,9.505,-3.174,4.448
11810,9.505,-1.404,5.347
11820,9.505,0.585,3.657
11830,9.505,2.87,1.721
11840,4.718,5.523,-0.256
11850,-3.092,9.626,-1.678
11860,-13.641,14.421,-1.537
11870,-25.345,16.382,-0.356
11880,-29.721,17.381,0.144
11890,-29.721,17.838,-1.368
11900,-29.721,17.227,-3.899
11910,-29.721,16.1,-7.213
11920,-29.721,14.925,-10.35
11930,-29.721,13.668,-12.317
11940,-29.721,12.711,-12.277
11950,-29.188,12.688,-10.098
11960,-20.923,13.305,-5.725
11970,-10.434,14.54,0.581
11980,4.528,14.704,7.867
11990,9.505,13.712,15.048
12000,9.505,11.118,18.212
12010,9.505,5.655,15.332
12020,9.505,0.202,7.544
12030,9.505,-3.974,-0.35
12040,9.505,-7.634,-4.565
12050,9.505,-9.007,-4.263
12060,9.505,-7.028,-1.208
12070,9.505,-4.182,0.986
12080,9.505,-1.704,1.305
12090,9.505,1.081,0.341
12100,3.454,3.996,-0.633
12110,-3.372,6.814,-1.329
12120,-9.657,9.586,-1.883
12130,-16.983,13.343,-1.794
12140,-25.712,16.834,-1.069
12150,-29.721,17.901,-1.196
12160,-29.721,17.805,-2.21
12170,-29.721,16.462,-4.075
12180,-29.721,15.348,-6.901
12190,-29.721,13.616,-8.777
12200,-29.721,13.019,-9.363
12210,-29.721,12.611,-8.238
12220,-24.967,13.368,-5.673
12230,-15.697,14.04,-1.453
12240,-3.78,14.58,4
12250,9.505,14.403,10.025
12260,9.505,13.143,14.992
12270,9.505,10.596,16.23
12280,9.505,4.675,7.888
12290,9.505,-0.548,-1.551
12300,9.505,-3.784,-7.819
12310,9.505,-6.219,-8.423
12320,9.505,-6.353,-4.964
12330,9.505,-3.997,-0.425
12340,9.505,-2.31,1.828
12350,9.505,-0.518,1.739
12360,7.316,1.399,1.019
12370,1.932,3.52,0.499
12380,-3.033,6.039,0.165
12390,-8.524,8.83,0.11
12400,-14.9,11.831,0.469
12410,-21.903,14.276,0.973
12420,-29.089,15.943,1.02
12430,-29.721,16.286,-0.15
12440,-29.721,15.232,-1.877
12450,-29.721,14.648,-3.543
12460,-29.721,13.286,-5.389
12470,-29.721,11.71,-6.653
12480,-29.721,11.439,-7.177
12490,-27.607,11.924,-6.958
12500,-19.01,12.637,-5.091
12510,-9.428,13.451,-1.705
12520,2.388,13.599,2.522
12530,9.505,13.214,7.787
12540,9.505,11.713,10.956
12550,9.505,8.131,11.886
12560,9.505,2.821,6.596
12570,9.505,-1.636,-1.644
12580,9.505,-5.87,-7.611
12590,9.505,-8.182,-8.781
12600,9.505,-8.579,-5.312
12610,9.505,-6.298,-0.317
12620,9.505,-3.549,3.361
12630,9.505,-1.43,4.496
12640,9.186,0.837,3.302
12650,4.716,3.016,1.557
12660,-0.147,5.275,0.304
12670,-5.143,7.807,-0.316
12680,-11.387,11.051,0.02
12690,-19.926,14.391,0.685
12700,-29.64,15.888,1.687
12710,-29.721,15.14,1.992
12720,-29.721,13.331,0.073
12730,-29.721,13.025,-2.412
12740,-29.721,12.861,-5.085
12750,-29.721,12.53,-7.232
12760,-29.721,11.272,-8.298
12770,-25.923,10.84,-7.821
12780,-19.874,11.465,-6.102
12790,-12.811,12.825,-3.254
12800,-2.17,13.119,0.943
12810,9.505,13,7.501
12820,9.505,15.133,13.617
12830,9.505,13.039,14.601
12840,9.505,5.113,8.299
12850,9.505,-0.115,-1.214
12860,9.505,-2.95,-8.346
12870,9.505,-5.944,-10.131
12880,9.505,-6.866,-7.59
12890,9.505,-4.605,-3.037
12900,9.505,-2.549,1.374
12910,9.505,-0.688,3.716
12920,8.52,1.485,3.527
12930,3.284,4.206,2.388
12940,-1.959,6.547,0.852
12950,-7.449,8.818,-0.389
12960,-13.951,11.357,-0.838
12970,-21.306,13.086,-0.511
12980,-29.057,14.815,-0.184
12990,-29.721,13.905,-0.559
13000,-29.721,14.137,-1.615
13010,-29.721,14.072,-3.437
13020,-29.721,13.47,-5.851
13030,-29.721,12.129,-7.95
13040,-29.721,10.722,-9.017
13050,-26.256,9.979,-8.326
13060,-18.83,9.923,-5.851
13070,-7.989,10.592,-2.051
13080,6.916,10.304,3.555
13090,9.505,10.649,11.095
13100,9.505,11.704,16.82
13110,9.505,5.956,13.314
13120,9.505,-1.46,2.04
13130,9.505,-6.35,-9.251
13140,9.505,-9.793,-13.22
13150,9.505,-10.059,-10.22
13160,9.505,-6.974,-4.215
13170,9.505,-4.115,0.448
13180,9.505,-2.121,2.662
13190,6.474,0.027,2.867
13200,1.104,2.193,1.873
13210,-3.858,4.458,0.767
13220,-9.253,7.19,-0.147
13230,-15.299,9.305,-0.667
13240,-21.835,11.162,-0.333
13250,-28.442,12.624,-0.038
13260,-29.721,13.36,-0.007
13270,-29.721,13.5,-0.873
13280,-29.721,12.181,-2.399
13290,-29.721,11.702,-5.271
13300,-29.721,10.324,-7.611
13310,-29.721,9.841,-8.27
13320,-25.725,9.703,-7.116
13330,-18.239,10.244,-4.366
13340,-6.98,11.75,-0.28
13350,7.615,12.198,5.999
13360,9.505,12.965,12.516
13370,9.505,12.123,15.755
13380,9.505,5.938,11.441
13390,9.505,0.751,2.235
13400,9.505,-1.919,-5.57
13410,9.505,-4.97,-8.732
13420,9.505,-6.395,-7.424
13430,9.505,-4.838,-2.715
13440,9.505,-2.675,1.76
13450,9.505,-0.745,3.797
13460,9.505,1.358,3.377
13470,6.554,3.383,1.76
13480,0.727,5.518,0.188
13490,-4.672,7.081,-0.719
13500,-9.938,9.532,-0.743
13510,-16.492,12.54,-0.036
13520,-24.229,14.153,0.819
13530,-29.721,15.511,1.83
13540,-29.721,15.511,1.077
13550,-29.721,14.865,-1.244
13560,-29.721,13.643,-4.232
13570,-29.721,12.529,-7.003
13580,-29.721,11.149,-9.24
13590,-29.721,10.572,-9.659
13600,-27.292,11.051,-8.683
13610,-19.971,12.049,-5.604
13620,-9.569,13.459,-0.628
13630,2.606,13.845,4.378
13640,9.505,13.525,8.975
13650,9.505,13.244,13.241
13660,9.505,9.941,11.422
13670,9.505,3.903,3.661
13680,9.505,1.085,-2.834
13690,9.505,-2.029,-7.794
13700,9.505,-5.12,-10.222
13710,9.505,-5.976,-9.212
13720,9.505,-4.555,-6.548
13730,9.505,-2.81,-3.407
13740,9.505,-0.136,-0.482
13750,6.405,2.855,2.06
13760,-0.044,5.235,3.377
13770,-5.973,7.975,3.968
13780,-11.995,10.543,4.148
13790,-18.794,12.68,4.386
13800,-25.826,14.306,4.052
13810,-29.721,15.497,2.636
13820,-29.721,15.903,0.649
13830,-29.721,15.866,-1.202
13840,-29.721,15.301,-3.5
13850,-29.721,13.771,-5.843
13860,-29.721,13.51,-7.299
13870,-29.721,12.575,-8.441
13880,-29.721,12.368,-8.459
13890,-23.627,12.9,-7.426
13900,-15.213,13.932,-4.266
13910,-3.03,15.012,1.009
13920,9.505,15.608,6.086
13930,9.505,14.446,10.673
13940,9.505,11.105,12.972
13950,9.505,6.648,8.593
13960,9.505,1.822,0.654
13970,9.505,-1.625,-5.492
13980,9.505,-4.435,-7.579
13990,9.505,-5.452,-5.971
14000,9.505,-4.754,-2.673
14010,9.505,-3.435,0.257
14020,9.505,-2.116,1.256
14030,9.505,-0.897,1.082
14040,9.505,0.966,0.761
14050,4.906,3.377,0.524
14060,0.181,5.523,0.589
14070,-4.672,8.089,0.764
14080,-10.666,11.245,0.893
14090,-17.468,13.1,1.194
14100,-24.595,15.152,1.701
14110,-29.721,16.948,1.171
14120,-29.721,17.459,-0.109
14130,-29.721,16.123,-2.661
14140,-29.721,14.921,-5.8
14150,-29.721,14.144,-8.917
14160,-29.721,12.92,-11.21
14170,-29.721,12.811,-11.013
14180,-25.089,13.76,-8.442
14190,-15.507,14.838,-3.529
14200,-6.613,15.848,1.083
14210,4.731,15.559,4.396
14220,9.505,14.088,8.025
14230,9.505,13.213,9.031
14240,9.505,10.128,6.439
14250,9.505,6.692,2.601
14260,9.505,3.623,-3.032
14270,9.505,0.382,-7.134
14280,9.505,-2.657,-8.248
14290,9.505,-3.829,-5.426
14300,9.505,-2.684,-0.848
14310,9.505,-1.176,2.497
14320,9.505,0.576,3.231
14330,9.387,2.111,1.948
14340,3.887,4.39,0.458
14350,-2.101,6.721,-0.712
14360,-8.795,9.32,-0.97
14370,-17.058,12.461,-0.054
14380,-26.198,13.89,0.849
14390,-29.721,15.679,1.462
14400,-29.721,15.995,0.937
14410,-29.721,14.533,-0.468
14420,-29.721,13.847,-2.869
14430,-29.721,13.074,-5.284
14440,-29.721,12.171,-6.831
14450,-29.721,11.372,-7.102
14460,-24.021,10.82,-6.002
14470,-16.193,10.978,-3.219
14480,-6.787,11.834,1.399
14490,4.904,12.064,6.701
14500,9.505,11.228,10.943
14510,9.505,10.922,10.824
14520,9.505,6.684,5.259
14530,9.505,2.785,-1.537
14540,9.505,1.69,-4.99
14550,9.505,-0.531,-5.036
14560,9.505,-1.829,-4.086
14570,9.505,-2.588,-2.138
14580,9.505,-1.465,-0.086
14590,9.505,-0.099,1.414
14600,9.505,1.831,1.462
14610,4.53,4.275,0.681
14620,-1.144,6.875,-0.591
14630,-7.106,10.303,-1.483
14640,-13.75,14.319,-1.548
14650,-22.319,18.281,-0.487
14660,-29.721,19.593,0.657
14670,-29.721,19.593,0.719
14680,-29.721,18.73,-1.268
14690,-29.721,17.69,-4.762
14700,-29.721,15.442,-9.418
14710,-29.721,12.301,-12.766
14720,-29.721,10.436,-13.841
14730,-28.205,10.728,-12.937
14740,-17.867,12.722,-9.397
14750,-3.62,14.358,-3.059
14760,9.505,14.741,6.296
14770,9.505,16.021,16.2
14780,9.505,12.987,18.212
14790,9.505,5.056,18.212
14800,9.505,-0.373,9.622
14810,9.505,-5.158,-1.141
14820,9.505,-8.549,-7.313
14830,9.505,-10.213,-8.442
14840,9.505,-8.594,-4.833
14850,9.505,-5.81,-0.419
14860,9.505,-3.622,2.564
14870,9.505,-1.829,3.516
14880,9.505,0.253,2.97
14890,7.283,2.774,1.454
14900,2.005,5.169,-0.182
14910,-3.532,7.996,-1.334
14920,-10.051,11.422,-1.76
14930,-18.483,14.411,-1.185
14940,-26.5,15.065,-0.25
14950,-29.721,15.05,0.209
14960,-29.721,14.846,-0.47
14970,-29.721,15.087,-1.951
14980,-29.721,14.911,-3.777
14990,-29.721,14.667,-5.611
15000,-29.721,13.595,-7.333
15010,-29.721,12.041,-8.446
15020,-27.983,11.871,-8.005
15030,-22.891,12.186,-5.956
15040,-17.201,12.923,-2.684
15050,-8.815,14.135,1.452
15060,5.528,15.093,6.776
15070,9.505,15.539,12.862
15080,9.505,15.755,18.212
15090,9.505,12.605,17.618
15100,9.505,6.71,8.772
15110,9.505,1.356,-4.067
15120,9.505,-4.479,-15.109
15130,9.505,-8.03,-19.677
15140,9.505,-8.543,-17.362
15150,9.505,-6.028,-11.272
15160,9.505,-3.154,-5.035
15170,9.505,0.118,0.004
15180,8.943,3.008,2.255
15190,4.353,5.591,2.6
15200,-0.711,8.605,2.344
15210,-6.234,11.924,1.711
15220,-13.825,15.764,1.557
15230,-23.186,18.121,2.654
15240,-29.721,18.699,3.065
15250,-29.721,18.994,1.82
15260,-29.721,18.844,-0.241
15270,-29.721,18.522,-3.886
15280,-29.721,16.513,-7.776
15290,-29.721,13.89,-11.162
15300,-29.721,11.918,-11.668
15310,-29.24,12.022,-9.212
15320,-21.697,12.454,-5.241
15330,-14.829,13.827,-1.055
15340,-3.907,16.33,1.593
15350,9.505,17.965,5.098
15360,9.505,18.718,11.905
15370,9.505,17.94,18.212
15380,9.505,12.284,13.913
15390,9.505,4.932,-0.267
15400,9.505,0.033,-12.752
15410,9.505,-3.912,-17.052
15420,9.505,-5.038,-13.669
15430,9.505,-3.956,-6.661
15440,9.505,-1.762,-0.497
15450,9.505,-0.107,3.31
15460,7.428,1.736,4.492
15470,2.934,3.298,3.911
15480,-1.694,5.395,2.907
15490,-6.183,7.622,1.696
15500,-11.888,11.053,0.754
15510,-17.989,12.996,0.283
15520,-24.064,14.536,-0.049
15530,-29.721,15.783,-0.9
15540,-29.721,15.837,-2.98
15550,-29.721,13.854,-5.824
15560,-29.721,11.648,-8.843
15570,-29.721,9.855,-12.034
15580,-29.721,8.5,-13.71
15590,-28.178,8.001,-13.001
15600,-23.265,8.438,-10.536
15610,-16.844,9.794,-6.117
15620,-6.643,11.939,-0.241
15630,6.429,13.768,7.523
15640,9.505,16.08,15.653
15650,9.505,17.005,18.212
15660,9.505,11.414,18.212
15670,9.505,5.15,9.877
15680,9.505,1.9,-1.784
15690,9.505,-1.094,-8.3
15700,9.505,-3.058,-8.942
15710,9.505,-3.055,-5.792
15720,9.505,-1.465,-1.748
15730,9.505,0.046,1.227
15740,8.093,1.802,2.486
15750,4.288,3.541,2.448
15760,0.127,5.205,1.798
15770,-4.409,7.321,0.939
15780,-9.526,9.776,0.454
15790,-15.817,12.335,0.487
15800,-23.022,14.937,0.643
15810,-29.721,17.288,0.444
15820,-29.721,16.516,-1.322
15830,-29.721,14.744,-2.938
15840,-29.721,13.282,-6.416
15850,-29.721,10.937,-10.116
15860,-29.721,10.141,-12.033
15870,-29.721,10.431,-11.943
15880,-21.496,11.623,-9.731
15890,-10.98,13.206,-5.119
15900,-1.532,14.149,0.129
15910,9.505,15.189,4.407
15920,9.505,15.079,10.999
15930,9.505,12.54,15.95
15940,9.505,8.671,17.636
15950,9.505,6.01,12.668
15960,9.505,1.842,2.48
15970,9.505,-1.813,-5.122
15980,9.505,-3.828,-7.147
15990,9.505,-4.188,-4.717
16000,9.505,-2.196,-0.146
16010,9.505,-0.569,3.609
16020,9.505,0.502,4.893
16030,6.096,2.08,4.463
16040,2.447,3.696,2.903
16050,-1.33,5.114,1.099
16060,-5.168,6.826,-0.546
16070,-9.227,8.861,-1.803
16080,-14.098,11.994,-2.522
16090,-21.171,15.266,-2.714
16100,-29.49,16.191,-3.035
16110,-29.721,14.04,-4.411
16120,-29.721,11.958,-6.078
16130,-29.721,11.958,-7.526
16140,-29.721,12.46,-8.872
16150,-29.721,12.617,-9.747
16160,-29.721,12.137,-10.033
16170,-22.69,12.457,-8.79
16180,-13.76,13.305,-5.284
16190,-4.932,13.47,-0.532
16200,4.41,13.094,4.808
16210,9.505,12.208,10.639
16220,9.505,11.241,16.299
16230,9.505,8.635,16.552
16240,9.505,4.045,12.244
16250,9.505,0.902,6.281
16260,9.505,-1.21,1.972
16270,9.505,-3.119,1.018
16280,9.505,-3.135,2.708
16290,9.505,-1.802,4.926
16300,9.505,-0.731,5.452
16310,9.505,0.06,4.745
16320,8.913,1.206,3.114
16330,4.049,2.562,1.189
16340,-0.479,4.389,-0.831
16350,-5.081,6.697,-2.069
16360,-9.38,9.657,-2.893
16370,-14.813,13.658,-2.897
16380,-22.659,17.752,-2.496
16390,-29.721,19.295,-2.352
16400,-29.721,18.628,-2.619
16410,-29.721,16.921,-2.703
16420,-29.721,16.47,-4.313
16430,-29.721,15.795,-6.876
16440,-29.721,14.227,-9.55
16450,-29.099,12.741,-9.995
16460,-23.034,12.168,-8.605
16470,-15.881,12.444,-5.35
16480,-8.43,12.943,-1.179
16490,1.584,13.969,3.117
16500,9.505,14.198,9.133
16510,9.505,14.721,15.174
16520,9.505,12.08,15.3
16530,9.505,6.125,11.497
16540,9.505,2.482,3.792
16550,9.505,-0.026,-2.968
16560,9.505,-1.893,-4.982
16570,9.505,-3.093,-3.774
16580,9.505,-3.014,-0.189
16590,9.505,-1.629,3.314
16600,9.505,-0.415,4.703
16610,9.505,1.334,4.578
16620,6.497,3.478,3.08
16630,1.998,5.944,1.379
16640,-3.789,9.009,0.12
16650,-10.727,11.859,-0.723
16660,-18.823,14.823,-0.707
16670,-26.961,16.712,-0.747
16680,-29.721,15.755,-1.395
16690,-29.721,15.619,-2.816
16700,-29.721,16.019,-5.188
16710,-29.721,14.775,-8.521
16720,-29.721,12.399,-11.739
16730,-29.721,10.691,-13.664
16740,-29.721,10.67,-13.088
16750,-24.836,11.546,-10.409
16760,-16.011,13.088,-4.826
16770,-4.762,14.854,3.247
16780,9.505,15.699,12.015
16790,9.505,16.103,18.212
16800,9.505,13.379,18.212
16810,9.505,6.377,14.038
16820,9.505,2.362,6.717
16830,9.505,0.562,0.929
16840,9.505,-2.806,-3.213
16850,9.505,-3.869,-3.039
16860,9.505,-3.855,-1.749
16870,9.505,-3.065,-0.639
16880,9.165,-1.479,0.249
16890,3.927,0.798,0.68
16900,-0.811,3.525,0.718
16910,-5.475,6.247,0.759
16920,-10.191,9.422,1.286
16930,-16.165,12.477,2.185
16940,-22.584,14.525,2.741
16950,-28.154,16.364,2.139
16960,-29.721,18.266,0.067
16970,-29.721,17.937,-3.071
16980,-29.721,15.527,-6.782
16990,-29.721,13.736,-10.373
17000,-29.721,11.75,-13.143
17010,-29.721,10.938,-13.558
17020,-29.721,11.891,-11.763
17030,-24.02,13.543,-8.267
17040,-15.665,15.718,-3.326
17050,-2.868,17.846,3.83
17060,9.505,19.593,13.087
17070,9.505,19.593,18.212
17080,9.505,17.233,18.212
17090,9.505,9.353,16.779
17100,9.505,4.467,3.096
17110,9.505,1.074,-6.305
17120,9.505,-2.797,-8.996
17130,9.505,-4.168,-6.62
17140,9.505,-3.341,-1.993
17150,9.505,-1.812,2.091
17160,9.505,-0.507,3.706
17170,9.505,1.078,3.077
17180,5.542,3.137,1.731
17190,0.546,5.457,0.395
17200,-4.502,7.668,-0.672
17210,-9.812,9.921,-0.709
17220,-16.74,13.167,0
17230,-25.062,16.227,0.687
17240,-29.721,18.393,-0.051
17250,-29.721,15.342,-2.047
17260,-29.721,13.157,-4.213
17270,-29.721,13.111,-7.472
17280,-29.721,12.078,-10.269
17290,-29.721,11.451,-11.273
