timestamp,x,y,z
8400,-0.17,-0.175,0.025
8410,-0.282,-0.364,0.018
8420,-0.341,-0.528,0.125
8430,-0.446,-0.595,0.222
8440,-0.458,-0.598,0.282
8450,-0.41,-0.549,0.346
8460,-0.294,-0.328,0.364
8470,-0.123,-0.1,0.343
8480,0.13,0.14,0.286
8490,0.31,0.396,0.093
8500,0.352,0.558,-0.019
8510,0.179,0.68,-0.067
8520,0.331,0.766,-0.168
8530,0.33,0.924,-0.166
8540,0.088,0.942,-0.158
8550,-0.094,0.641,-0.004
8560,-0.196,0.433,0.034
8570,-0.171,0.265,0.098
8580,-0.226,0.175,0.046
8590,-0.335,-0.069,0.08
8600,-0.474,-0.272,0.037
8610,-0.485,-0.418,0.094
8620,-0.441,-0.44,0.007
8630,-0.317,-0.355,-0.109
8640,-0.337,-0.34,-0.156
8650,-0.233,-0.375,-0.125
8660,0.013,-0.229,-0.125
8670,0.168,-0.011,-0.224
8680,0.253,0.048,-0.285
8690,0.489,0.145,-0.351
8700,0.516,0.265,-0.43
8710,0.582,0.307,-0.404
8720,0.727,0.445,-0.405
8730,0.823,0.595,-0.441
8740,0.865,0.687,-0.449
8750,0.838,0.645,-0.49
8760,0.751,0.686,-0.52
8770,0.696,0.656,-0.644
8780,0.897,0.672,-0.978
8790,1.251,0.729,-1.306
8800,1.189,0.511,-1.236
8810,0.905,0.405,-0.899
8820,0.473,0.219,-0.504
8830,0.046,-0.017,-0.155
8840,-0.301,-0.202,0.127
8850,-0.471,-0.416,0.22
8860,-0.414,-0.381,0.125
8870,-0.459,-0.258,0.008
8880,-0.433,-0.206,-0.194
8890,-0.242,-0.12,-0.385
8900,-0.095,0.066,-0.527
8910,0.011,0.113,-0.629
8920,0.018,0.195,-0.634
8930,-0.015,0.268,-0.587
8940,-0.025,0.255,-0.491
8950,-0.128,0.17,-0.358
8960,-0.148,0.056,-0.235
8970,-0.123,-0.015,-0.178
8980,-0.101,-0.114,-0.118
8990,-0.129,-0.185,0.013
9000,-0.079,-0.279,0.015
9010,0.047,-0.252,0.08
9020,0.131,-0.184,0.07
9030,0.205,-0.141,0.025
9040,0.16,-0.154,0.025
9050,0.217,-0.102,-0.059
9060,0.173,0.003,-0.157
9070,0.113,0.076,-0.221
9080,0.086,0.139,-0.221
9090,0.057,0.164,-0.314
9100,0.091,0.143,-0.359
9110,0.015,0.096,-0.393
9120,0.065,0.044,-0.361
9130,0.075,-0.009,-0.394
9140,0.007,-0.086,-0.276
9150,-0.031,-0.212,-0.209
9160,-0.019,-0.335,-0.239
9170,0.031,-0.405,-0.321
9180,0.115,-0.339,-0.35
9190,0.197,-0.29,-0.316
9200,0.181,-0.193,-0.242
9210,0.154,-0.072,-0.21
9220,0.161,0.006,-0.243
9230,0.109,0.07,-0.288
9240,0.003,0.06,-0.309
9250,-0.147,0.006,-0.223
9260,-0.178,0.004,-0.206
9270,-0.218,-0.036,-0.265
9280,-0.203,-0.121,-0.276
9290,-0.074,-0.176,-0.326
9300,0.119,-0.144,-0.307
9310,0.252,-0.112,-0.331
9320,0.379,-0.092,-0.267
9330,0.37,0.004,-0.277
9340,0.438,0.105,-0.325
9350,0.508,0.223,-0.367
9360,0.417,0.309,-0.413
9370,0.276,0.315,-0.388
9380,0.233,0.418,-0.41
9390,0.143,0.406,-0.382
9400,0.016,0.388,-0.434
9410,0.024,0.364,-0.406
9420,0.035,0.305,-0.478
9430,0.016,0.218,-0.464
9440,-0.06,0.07,-0.425
9450,-0.073,-0.024,-0.425
9460,-0.095,-0.117,-0.374
9470,-0.087,-0.167,-0.324
9480,-0.045,-0.165,-0.385
9490,0,-0.193,-0.411
9500,-0.056,-0.275,-0.422
9510,-0.025,-0.317,-0.45
9520,0.027,-0.306,-0.446
9530,0.035,-0.302,-0.449
9540,0.082,-0.367,-0.453
9550,0.225,-0.293,-0.441
9560,0.34,-0.139,-0.337
9570,0.444,-0.006,-0.342
9580,0.544,0.155,-0.345
9590,0.599,0.28,-0.356
9600,0.552,0.442,-0.375
9610,0.49,0.566,-0.401
9620,0.476,0.648,-0.369
9630,0.496,0.736,-0.318
9640,0.403,0.727,-0.297
9650,0.302,0.626,-0.334
9660,0.24,0.515,-0.376
9670,0.128,0.326,-0.382
9680,0.04,0.12,-0.383
9690,-0.121,-0.129,-0.261
9700,-0.234,-0.343,-0.215
9710,-0.321,-0.474,-0.197
9720,-0.268,-0.537,-0.194
9730,-0.255,-0.524,-0.188
9740,-0.209,-0.531,-0.224
9750,-0.185,-0.425,-0.332
9760,-0.097,-0.296,-0.428
9770,-0.042,-0.161,-0.472
9780,-0.052,-0.044,-0.498
9790,-0.034,0.101,-0.474
9800,0.025,0.21,-0.465
9810,0.069,0.26,-0.435
9820,0.095,0.316,-0.377
9830,0.118,0.308,-0.345
9840,0.126,0.238,-0.242
9850,0.137,0.177,-0.119
9860,0.271,0.138,-0.064
9870,0.265,0.093,-0.084
9880,0.332,0.036,-0.122
9890,0.424,0.04,-0.186
9900,0.352,-0.033,-0.197
9910,0.295,0.025,-0.286
9920,0.3,0.089,-0.389
9930,0.227,0.117,-0.498
9940,0.237,0.202,-0.61
9950,0.279,0.305,-0.74
9960,0.102,0.284,-0.741
9970,0.03,0.231,-0.733
9980,0.015,0.246,-0.745
9990,-0.055,0.218,-0.735
10000,-0.091,0.135,-0.658
10010,-0.159,0.053,-0.58
10020,0.004,0.037,-0.533
10030,0.103,0.011,-0.515
10040,0.192,-0.027,-0.489
10050,0.228,-0.043,-0.466
10060,0.177,-0.185,-0.368
10070,0.3,-0.17,-0.421
10080,0.33,-0.091,-0.529
10090,0.332,-0.081,-0.557
10100,0.288,-0.041,-0.661
10110,0.198,0.055,-0.655
10120,0.156,0.137,-0.606
10130,0.218,0.26,-0.626
10140,0.096,0.279,-0.695
10150,0.003,0.283,-0.601
10160,-0.105,0.252,-0.452
10170,-0.158,0.246,-0.303
10180,-0.121,0.222,-0.261
10190,-0.124,0.186,-0.289
10200,-0.076,0.09,-0.364
10210,-0.009,0.06,-0.412
10220,-0.006,-0.033,-0.413
10230,-0.033,-0.057,-0.431
10240,0.027,-0.079,-0.515
10250,0.107,-0.093,-0.63
10260,0.027,-0.063,-0.713
10270,0.012,-0.08,-0.749
10280,0.072,-0.032,-0.708
10290,0.069,0.02,-0.643
10300,-0.01,0.049,-0.629
10310,-0.009,0.054,-0.642
10320,0.15,0.131,-0.664
10330,0.261,0.194,-0.658
10340,0.237,0.223,-0.617
10350,0.206,0.229,-0.437
10360,0.245,0.22,-0.285
10370,0.383,0.304,-0.282
10380,0.485,0.305,-0.217
10390,0.495,0.351,-0.174
10400,0.468,0.345,-0.164
10410,0.477,0.418,-0.131
10420,0.459,0.527,-0.113
10430,0.422,0.612,-0.134
10440,0.391,0.638,-0.211
10450,0.397,0.686,-0.321
10460,0.388,0.698,-0.465
10470,0.246,0.591,-0.549
10480,0.118,0.459,-0.491
10490,-0.025,0.346,-0.464
10500,-0.081,0.235,-0.534
10510,-0.038,0.121,-0.547
10520,0.054,0.053,-0.483
10530,0.071,-0.014,-0.391
10540,0.033,-0.066,-0.312
10550,0.039,-0.11,-0.247
10560,0.004,-0.102,-0.274
10570,-0.033,-0.069,-0.314
10580,-0.014,-0.045,-0.376
10590,-0.002,0.079,-0.397
10600,0.033,0.172,-0.429
10610,0.098,0.269,-0.443
10620,0.127,0.347,-0.464
10630,0.162,0.382,-0.5
10640,0.143,0.435,-0.474
10650,0.092,0.435,-0.485
10660,-0.004,0.336,-0.435
10670,-0.076,0.235,-0.403
10680,-0.134,0.128,-0.343
10690,-0.182,-0.024,-0.282
10700,-0.128,-0.077,-0.277
10710,-0.018,-0.111,-0.309
10720,0.096,-0.165,-0.399
10730,0.182,-0.173,-0.416
10740,0.233,-0.123,-0.466
10750,0.282,-0.05,-0.561
10760,0.236,0.042,-0.599
10770,0.235,0.174,-0.699
10780,0.302,0.217,-0.751
10790,0.304,0.348,-0.737
10800,0.228,0.441,-0.705
10810,0.205,0.468,-0.63
10820,0.168,0.505,-0.515
10830,0.126,0.468,-0.532
10840,0.14,0.411,-0.464
10850,0.112,0.365,-0.38
10860,0.12,0.263,-0.312
10870,0.146,0.188,-0.381
10880,0.145,0.064,-0.337
10890,0.161,-0.011,-0.349
10900,0.127,-0.038,-0.324
10910,0.077,-0.045,-0.326
10920,0.173,-0.011,-0.301
10930,0.258,0.059,-0.362
10940,0.259,0.159,-0.435
10950,0.254,0.216,-0.46
10960,0.276,0.298,-0.395
10970,0.128,0.34,-0.373
10980,0.046,0.305,-0.38
10990,0.045,0.352,-0.369
11000,0.065,0.342,-0.419
11010,0.053,0.332,-0.383
11020,0.069,0.32,-0.344
11030,0.057,0.253,-0.303
11040,0.131,0.199,-0.267
11050,0.195,0.138,-0.314
11060,0.132,0.026,-0.31
11070,0.11,-0.091,-0.35
11080,0.094,-0.12,-0.367
11090,0.09,-0.136,-0.432
11100,0.097,-0.105,-0.47
11110,0.137,-0.054,-0.543
11120,0.181,0.05,-0.64
11130,0.206,0.163,-0.747
11140,0.224,0.26,-0.691
11150,0.157,0.256,-0.692
11160,0.083,0.228,-0.723
11170,0.009,0.216,-0.684
11180,0.005,0.213,-0.665
11190,-0.027,0.14,-0.647
11200,-0.072,0.083,-0.589
11210,-0.008,0.014,-0.48
11220,0.065,0.007,-0.472
11230,0.102,-0.091,-0.495
11240,0.145,-0.132,-0.468
11250,0.158,-0.147,-0.546
11260,0.084,-0.165,-0.502
11270,0.047,-0.148,-0.461
11280,0.131,-0.055,-0.533
11290,0.205,0.049,-0.586
11300,0.219,0.175,-0.692
11310,0.194,0.21,-0.677
11320,0.182,0.257,-0.685
11330,0.09,0.231,-0.608
11340,0.033,0.195,-0.585
11350,0.015,0.156,-0.48
11360,0,0.164,-0.403
11370,0.079,0.139,-0.342
11380,0.132,0.103,-0.279
11390,0.154,0.047,-0.314
11400,0.161,0.02,-0.307
11410,0.091,-0.006,-0.337
11420,0.072,-0.003,-0.318
11430,-0.018,-0.065,-0.343
11440,-0.111,-0.018,-0.306
11450,-0.081,-0.02,-0.38
11460,-0.06,0.017,-0.386
11470,-0.025,0.008,-0.422
11480,-0.021,-0.008,-0.458
11490,0.043,-0.057,-0.509
11500,0.065,-0.042,-0.473
11510,0.156,0.058,-0.489
11520,0.222,0.145,-0.464
11530,0.298,0.259,-0.461
11540,0.387,0.342,-0.363
11550,0.497,0.473,-0.289
11560,0.532,0.516,-0.201
11570,0.476,0.495,-0.201
11580,0.394,0.448,-0.206
11590,0.339,0.181,-0.126
11600,0.266,0.029,-0.078
11610,0.077,-0.061,-0.107
11620,0.078,-0.167,-0.203
11630,0.045,-0.195,-0.257
11640,-0.115,-0.293,-0.286
11650,-0.137,-0.292,-0.222
11660,-0.289,-0.226,-0.14
11670,-0.38,-0.079,-0.064
11680,-0.198,0.122,-0.093
11690,-0.075,0.297,-0.125
11700,0.091,0.38,-0.139
11710,0.149,0.387,-0.083
11720,-0.093,0.377,0.082
11730,-0.125,0.331,0.329
11740,0.228,0.57,0.35
11750,0.248,0.587,0.353
11760,0.373,0.672,0.572
11770,0.68,0.781,0.317
11780,0.875,0.751,0.069
11790,0.799,0.869,-0.195
11800,0.667,0.888,-0.339
11810,0.482,0.898,-0.394
11820,0.382,0.918,-0.431
11830,0.303,0.916,-0.502
11840,0.411,0.831,-0.908
11850,0.373,0.831,-1.551
11860,0.167,0.636,-1.779
11870,-0.239,0.389,-1.548
11880,-0.392,0.24,-1.2
11890,-0.133,0.226,-1.218
11900,-0.236,0.052,-1.273
11910,-0.242,0.241,-1.328
11920,0.088,0.36,-1.463
11930,0.054,0.32,-1.396
11940,-0.268,0.177,-1.31
11950,-0.028,0.249,-1.302
11960,0.113,0.399,-1.377
11970,-0.013,0.332,-1.183
11980,0.001,0.341,-1.1
11990,0.124,0.348,-1.066
12000,0.108,0.284,-1.121
12010,-0.222,0.114,-1.109
12020,-0.218,0.097,-1.031
12030,-0.085,0.168,-1.033
12040,-0.188,0.061,-1.007
12050,-0.158,0.084,-1.027
12060,0.018,0.177,-1.071
12070,-0.052,0.163,-0.883
12080,-0.068,0.223,-0.811
12090,-0.012,0.331,-0.868
12100,0.045,0.369,-1.029
12110,-0.2,0.299,-1.312
12120,-0.219,0.222,-1.3
12130,0.046,0.399,-1.26
12140,0.21,0.49,-1.132
12150,0.292,0.601,-0.957
12160,0.514,0.705,-0.927
12170,0.804,0.848,-1.079
12180,1.008,1.006,-1.492
12190,1.012,1.024,-1.583
12200,0.844,1.124,-1.169
12210,0.446,0.602,-0.558
12220,0.362,0.502,-0.3
12230,0.349,0.509,-0.309
12240,0.1,0.378,-0.326
12250,-0.148,0.207,-0.203
12260,-0.167,0.187,-0.009
12270,-0.171,0.132,0.214
12280,0.035,0.216,0.257
12290,0.215,0.323,0.021
12300,0.154,0.302,-0.194
12310,0.084,0.241,-0.249
12320,0.235,0.272,-0.467
12330,0.258,0.303,-0.549
12340,0.145,0.261,-0.461
12350,0.151,0.299,-0.441
12360,0.223,0.39,-0.52
12370,0.076,0.395,-0.412
12380,-0.001,0.303,-0.265
12390,0.065,0.351,-0.197
12400,0.065,0.378,-0.223
12410,0.04,0.326,-0.144
12420,0.007,0.269,-0.039
12430,-0.008,0.272,-0.072
12440,0.045,0.322,-0.161
12450,0.127,0.346,-0.176
12460,0.252,0.374,-0.263
12470,0.365,0.512,-0.415
12480,0.296,0.526,-0.259
12490,0.297,0.568,-0.172
12500,0.18,0.453,0.176
12510,0.242,0.568,0.621
12520,0.138,0.475,0.658
12530,0.101,0.632,0.25
12540,0.201,0.599,-0.116
12550,0.1,0.322,-0.257
12560,0.326,0.496,-0.642
12570,0.416,0.619,-0.679
12580,0.453,0.594,-0.438
12590,0.025,0.467,-0.158
12600,-0.06,0.393,0.056
12610,-0.027,0.451,0.16
12620,-0.268,0.351,0.212
12630,-0.318,0.171,0.147
12640,-0.322,0.218,-0.113
12650,-0.129,0.224,-0.169
12660,0.429,0.569,-0.516
12670,0.711,0.805,-0.717
12680,-0.18,0.366,-0.23
12690,0.268,0.392,-0.216
12700,0.302,0.383,-0.184
12710,-0.016,0.322,0.13
12720,0.058,0.156,-0.018
12730,-0.127,0.202,0.147
12740,-0.228,0.259,-0.008
12750,0.084,0.448,-0.089
12760,-0.028,0.518,0.326
12770,-0.14,0.043,0.456
12780,-0.426,-0.504,0.337
12790,-0.245,-0.342,0.04
12800,-0.112,0.249,-0.023
12810,-0.27,1.2,-0.087
12820,0.564,0.898,-0.581
12830,0.851,0.666,-0.592
12840,0.306,0.718,-0.407
12850,0.258,0.651,-0.362
12860,0.539,0.071,-0.057
12870,-0.231,0.091,0.574
12880,-0.322,0.498,0.986
12890,-0.082,0.699,0.676
12900,0.23,0.699,0.449
12910,0.072,0.323,0.584
12920,-0.073,0.011,0.512
12930,-0.024,0.26,0.24
12940,0.488,0.553,-0.122
12950,0.616,1.192,0.006
12960,0.561,1.121,0.803
12970,-0.435,1.083,0.863
12980,-0.259,1.161,0.438
12990,-0.313,0.954,0.489
13000,-0.5,0.826,0.662
13010,-0.208,0.912,0.646
13020,-0.159,0.819,0.638
13030,-0.014,0.653,0.464
13040,0.113,0.453,0.468
13050,0.054,0.262,0.542
13060,-0.346,0.01,0.611
13070,-0.516,-0.139,0.772
13080,-0.44,-0.103,0.906
13090,-0.165,0.017,1.029
13100,-0.022,-0.215,1.265
13110,0.288,-0.354,1.151
13120,0.075,-0.284,0.95
13130,0.113,-0.015,0.608
13140,-0.087,0.175,0.468
13150,-0.072,0.426,0.319
13160,0.027,0.366,0.373
13170,0.173,0.24,0.471
13180,-0.039,0.272,0.645
13190,-0.194,0.605,0.659
13200,-0.188,1.006,0.233
13210,-0.038,0.886,0.389
13220,0.021,0.691,0.59
13230,0.027,0.706,0.538
13240,0.013,0.603,0.31
13250,0.085,0.445,0.389
13260,0.188,0.498,0.528
13270,0.047,0.52,0.865
13280,-0.095,0.534,0.954
13290,-0.124,0.642,0.743
13300,-0.066,0.919,0.359
13310,-0.311,1.212,0.298
13320,-0.303,1.213,0.194
13330,-0.526,0.982,0.32
13340,-0.725,0.686,0.662
13350,-0.553,0.433,0.852
13360,-0.62,0.301,1.15
13370,-0.514,0.359,1.077
13380,-0.201,0.485,0.834
13390,0.053,0.597,0.653
13400,-0.074,0.735,0.608
13410,-0.215,0.73,0.645
13420,-0.121,0.463,0.614
13430,-0.2,0.326,0.81
13440,-0.174,0.247,0.896
13450,0.086,0.149,0.735
13460,0.138,0.22,0.807
13470,0.215,0.381,0.705
13480,0.096,0.569,0.623
13490,0,0.611,0.535
13500,-0.233,0.647,0.5
13510,-0.488,0.681,0.583
13520,-0.598,0.759,0.575
13530,-0.548,0.758,0.414
13540,-0.244,0.854,0.14
13550,-0.093,1.014,0.06
13560,-0.042,1.067,0.094
13570,-0.608,1.107,-0.336
13580,-0.562,0.984,-0.996
13590,0.167,0.471,0.207
13600,-0.149,0.323,0.541
13610,0.234,0.248,0.191
13620,0.376,0.362,0.089
13630,0.15,0.466,0.289
13640,0.547,0.325,0.659
13650,0.242,0.164,1.089
13660,-0.289,0.035,0.844
13670,-0.465,-0.147,0.342
13680,-0.724,-0.161,0.033
13690,-0.39,-0.147,-0.448
13700,0.422,-0.024,-0.976
13710,1.424,0.325,-1.603
13720,2.733,0.153,-1.542
13730,2.327,0.065,-0.829
13740,1.687,0.003,-0.866
13750,1.4,-0.048,-1.015
13760,1.249,0.07,-0.928
13770,1.37,-0.094,-0.218
13780,0.88,-0.378,0.729
13790,0.169,-0.367,1.058
13800,-0.488,-0.055,1.123
13810,-0.868,0.187,0.982
13820,-0.565,-0.011,0.923
13830,-0.197,-0.007,0.404
13840,0.069,0.113,0.104
13850,0.508,-0.003,-0.142
13860,0.388,0.504,-0.652
13870,-0.395,1.074,-0.957
13880,-0.924,1.285,-0.324
13890,0.164,1.151,-0.731
13900,0.294,0.644,-0.526
13910,-0.165,0.468,0.189
13920,-0.087,0.194,0.328
13930,-0.131,-0.106,0.601
13940,-0.614,-0.106,0.881
13950,-0.505,0.044,0.878
13960,-0.097,0.217,0.619
13970,0.187,0.206,0.068
13980,-0.085,0.098,0.135
13990,-0.352,0.005,0.061
14000,-0.868,0.047,0.312
14010,-1.124,0.486,0.633
14020,-0.712,0.317,0.382
14030,-0.294,-0.3,0.438
14040,-0.342,-0.671,0.84
14050,-0.677,-0.802,0.978
14060,-0.804,-0.776,0.884
14070,-0.803,-0.421,0.555
14080,-0.88,0.078,0.228
14090,-0.283,0.327,-0.14
14100,0.895,-0.042,-0.081
14110,1.642,-0.829,0.261
14120,1.322,-1.276,0.523
14130,0.808,-0.895,0.778
14140,0.258,0.053,0.474
14150,0.058,1.087,0.136
14160,-0.226,1.236,0.373
14170,0.292,0.372,0.619
14180,-0.167,1.209,1.461
14190,2.477,0.442,0.634
14200,2.238,0.334,-0.004
14210,2.226,-0.02,-0.15
14220,2.019,0.76,0.65
14230,1.622,0.787,0.979
14240,1.445,0.729,0.847
14250,1.48,0.632,0.462
14260,1.402,0.381,0.104
14270,1.111,0.115,-0.12
14280,0.765,0.083,-0.259
14290,0.428,0.059,-0.231
14300,0.122,-0.242,-0.379
14310,-0.061,-0.535,-0.652
14320,-0.267,-0.697,-0.868
14330,-0.68,-0.695,-1.106
14340,-1.117,-0.375,-1.296
14350,-1.202,-0.175,-1.442
14360,-1.228,-0.42,-1.558
14370,-1.446,-0.597,-1.408
14380,-1.339,-0.687,-1.241
14390,-0.991,-0.74,-1.19
14400,-0.811,-0.473,-1.059
14410,-0.683,-0.065,-1.061
14420,-0.68,0.167,-1.011
14430,-0.82,0.024,-1.075
14440,-0.84,-0.205,-1.049
14450,-1.065,-0.262,-0.799
14460,-1.129,-0.133,-0.549
14470,-1.202,0.104,-0.33
14480,-1.271,0.058,-0.205
14490,-0.836,0.04,-0.34
14500,-0.367,0.249,-0.696
14510,-0.354,0.333,-0.577
14520,-0.194,0.359,-0.349
14530,-0.003,0.346,-0.423
14540,0.027,0.36,-0.32
14550,-0.019,0.279,-0.173
14560,0.107,0.31,-0.14
14570,0.155,0.472,-0.093
14580,0.398,0.59,-0.131
14590,0.383,0.833,-0.004
14600,0.34,1.07,0.052
14610,0.513,0.898,0.165
14620,0.702,0.609,0.012
14630,0.861,0.456,-0.097
14640,1.066,0.297,-0.206
14650,1.318,-0.015,-0.447
14660,1.243,0.018,-0.35
14670,1.215,0.065,-0.284
14680,1.013,0.11,-0.186
14690,0.735,0.152,-0.127
14700,0.428,0.267,-0.158
14710,0.194,0.24,-0.255
14720,-0.024,0.205,-0.417
14730,-0.021,0.006,-0.496
14740,0.139,-0.218,-0.405
14750,0.301,-0.093,-0.327
14760,0.382,0.025,-0.081
14770,0.467,0.143,0.075
14780,0.476,0.32,0.154
14790,0.432,0.333,0.148
14800,0.464,0.253,-0.079
14810,0.499,0.163,-0.468
14820,0.486,0.108,-0.717
14830,0.254,0.199,-0.82
14840,0.021,0.322,-0.571
14850,-0.188,0.462,-0.367
14860,-0.215,0.436,-0.108
14870,-0.091,0.249,-0.006
14880,0.218,0.153,0.028
14890,0.401,0.145,0.137
14900,0.516,0.182,0.215
14910,0.484,0.214,0.269
14920,0.45,0.172,0.176
14930,0.265,0.135,-0.065
14940,0.047,0.072,-0.216
14950,-0.174,0.037,-0.363
14960,-0.426,0.023,-0.205
14970,-0.564,-0.006,-0.118
14980,-0.677,-0.108,0.027
14990,-0.785,-0.1,0.019
15000,-0.7,-0.048,-0.016
15010,-0.547,-0.225,-0.063
15020,-0.395,-0.287,-0.07
15030,-0.172,-0.304,-0.215
15040,-0.026,-0.424,-0.274
15050,-0.006,-0.415,-0.233
15060,0.025,-0.31,-0.084
15070,0.001,-0.214,0.027
15080,0.057,-0.182,0.064
15090,0.166,-0.029,-0.055
15100,0.285,-0.013,-0.143
15110,0.313,-0.038,-0.302
15120,0.224,0.036,-0.364
15130,0.14,0.153,-0.417
15140,0.137,0.114,-0.653
15150,0.073,0.155,-0.823
15160,-0.013,0.089,-0.816
15170,-0.066,0.139,-0.873
15180,-0.002,0.128,-0.909
15190,-0.063,0.127,-0.867
15200,-0.139,0.138,-0.88
15210,-0.195,0.123,-1.054
15220,-0.072,0.089,-1.102
15230,-0.006,0.127,-0.987
15240,-0.125,0.174,-0.834
15250,-0.163,0.182,-0.699
15260,-0.197,0.122,-0.582
15270,-0.185,0.12,-0.732
15280,-0.049,0.016,-0.897
15290,0.083,-0.063,-0.982
15300,0.162,-0.061,-1.032
15310,0.255,-0.056,-1.027
15320,0.404,0.062,-0.919
15330,0.383,0.144,-0.796
15340,0.388,0.127,-0.725
15350,0.346,0.126,-0.672
15360,0.279,0.15,-0.664
15370,0.221,0.125,-0.788
15380,0.21,0.092,-0.826
15390,0.2,0.134,-0.907
15400,0.255,0.091,-0.919
15410,0.315,0.108,-0.974
15420,0.412,0.113,-0.948
15430,0.504,0.065,-0.889
15440,0.596,0.059,-0.887
15450,0.587,0.014,-0.707
15460,0.52,0.121,-0.506
15470,0.437,0.103,-0.314
15480,0.423,0.099,-0.219
15490,0.319,0.143,-0.231
15500,0.131,0.127,-0.228
15510,0.003,0.077,-0.309
15520,-0.07,0.025,-0.491
15530,-0.124,0.008,-0.519
15540,-0.153,-0.012,-0.549
15550,-0.121,0.026,-0.649
15560,-0.06,0.032,-0.716
15570,-0.118,0.175,-0.711
15580,-0.244,0.319,-0.678
15590,-0.317,0.469,-0.664
15600,-0.362,0.474,-0.696
15610,-0.444,0.442,-0.705
15620,-0.542,0.517,-0.805
15630,-0.505,0.52,-0.907
15640,-0.51,0.473,-0.964
15650,-0.476,0.42,-0.984
15660,-0.372,0.389,-0.94
15670,-0.312,0.366,-0.862
15680,-0.206,0.23,-0.823
15690,0.04,0.082,-0.764
15700,0.149,-0.033,-0.677
15710,0.23,-0.024,-0.551
15720,0.351,-0.072,-0.403
15730,0.426,-0.123,-0.342
15740,0.473,-0.111,-0.245
15750,0.583,-0.086,-0.184
15760,0.78,-0.106,-0.207
15770,0.807,-0.116,-0.155
15780,0.839,-0.039,-0.031
15790,0.847,0.078,0.092
15800,0.839,0.212,0.125
15810,0.751,0.281,0.069
15820,0.754,0.313,-0.043
15830,0.714,0.322,-0.236
15840,0.661,0.229,-0.391
15850,0.611,0.143,-0.544
15860,0.561,0.125,-0.593
15870,0.406,0.231,-0.661
15880,0.282,0.273,-0.689
15890,0.28,0.284,-0.796
15900,0.322,0.335,-0.914
15910,0.295,0.307,-0.884
15920,0.278,0.353,-0.743
15930,0.24,0.433,-0.628
15940,0.154,0.469,-0.611
15950,0.031,0.486,-0.525
15960,-0.028,0.51,-0.446
15970,-0.006,0.642,-0.437
15980,-0.014,0.608,-0.377
15990,0.148,0.559,-0.298
16000,0.356,0.557,-0.268
16010,0.484,0.499,-0.094
16020,0.617,0.414,0.074
16030,0.642,0.4,0.219
16040,0.66,0.387,0.245
16050,0.619,0.37,0.103
16060,0.483,0.331,-0.061
16070,0.388,0.279,-0.272
16080,0.211,0.196,-0.431
16090,0.082,0.186,-0.58
16100,-0.02,0.168,-0.583
16110,-0.196,0.123,-0.622
16120,-0.315,0.066,-0.655
16130,-0.344,0.012,-0.643
16140,-0.298,0.004,-0.713
16150,-0.336,0.024,-0.701
16160,-0.334,0.029,-0.581
16170,-0.346,0.052,-0.504
16180,-0.412,0.01,-0.419
16190,-0.327,-0.128,-0.46
16200,-0.176,-0.251,-0.68
16210,-0.147,-0.353,-0.758
16220,-0.226,-0.334,-0.804
16230,-0.377,-0.299,-0.822
16240,-0.445,-0.264,-1.001
16250,-0.487,-0.351,-1.191
16260,-0.498,-0.355,-1.243
16270,-0.462,-0.401,-1.254
16280,-0.412,-0.366,-1.253
16290,-0.311,-0.218,-1.188
16300,-0.226,-0.062,-1.056
16310,-0.129,0.005,-0.958
16320,0.016,0.062,-0.865
16330,0.288,0.159,-0.831
16340,0.406,0.248,-0.769
16350,0.503,0.313,-0.653
16360,0.634,0.357,-0.532
16370,0.708,0.359,-0.444
16380,0.786,0.352,-0.4
16390,0.877,0.354,-0.301
16400,0.841,0.292,-0.292
16410,0.763,0.222,-0.259
16420,0.577,0.135,-0.173
16430,0.46,0.004,-0.276
16440,0.267,-0.159,-0.486
16450,0.076,-0.264,-0.715
16460,0.027,-0.369,-0.959
16470,-0.111,-0.42,-1.098
16480,-0.271,-0.324,-1.196
16490,-0.33,-0.211,-1.256
16500,-0.31,-0.141,-1.269
16510,-0.185,-0.092,-1.287
16520,-0.049,-0.039,-1.269
16530,0.031,0.017,-1.296
16540,0.125,0.007,-1.428
16550,0.124,0.035,-1.463
16560,0.139,0.089,-1.415
16570,0.118,0.083,-1.406
16580,0.079,0.139,-1.311
16590,0.051,0.18,-1.242
16600,0.094,0.236,-1.218
16610,-0.046,0.171,-1.121
16620,-0.106,0.236,-0.936
16630,-0.088,0.371,-0.763
16640,-0.073,0.414,-0.719
16650,-0.081,0.35,-0.589
16660,-0.048,0.364,-0.63
16670,0.076,0.453,-0.687
16680,0.115,0.279,-0.709
16690,0.249,0.266,-0.808
16700,0.312,0.295,-0.872
16710,0.239,0.334,-0.763
16720,0.148,0.408,-0.743
16730,0.115,0.451,-0.812
16740,0.11,0.473,-0.92
16750,0.206,0.43,-1.069
16760,0.262,0.392,-1.12
16770,0.309,0.424,-1.223
16780,0.313,0.45,-1.162
16790,0.333,0.423,-1.209
16800,0.362,0.426,-1.266
16810,0.318,0.432,-1.311
16820,0.313,0.384,-1.352
16830,0.385,0.298,-1.376
16840,0.376,0.262,-1.388
16850,0.325,0.279,-1.261
16860,0.339,0.26,-1.142
16870,0.327,0.247,-1.164
16880,0.331,0.219,-1.032
16890,0.312,0.226,-1.004
16900,0.32,0.175,-0.929
16910,0.157,0.103,-0.813
