timestamp,x,y,z
2040,9.528,1.299,9.011
2050,9.974,1.742,13.45
2060,10.469,1.343,18.504
2070,10.998,0.361,20.37
2080,11.527,-0.262,20.37
2090,11.966,-0.499,20.37
2100,12.743,-0.679,20.37
2110,13.969,-1.224,20.37
2120,14.683,-1.546,20.37
2130,14.884,-2.278,20.37
2140,14.566,-2.398,20.37
2150,13.678,-2.197,20.37
2160,12.263,-1.759,20.37
2170,10.678,-1.251,20.37
2180,8.862,-0.994,15.306
2190,7.442,-1.134,7.885
2200,6.956,-1.26,0.944
2210,6.986,-0.751,-5.622
2220,8.555,-0.923,-12.222
2230,11.505,-1.805,-18.034
2240,15.561,-2.01,-18.856
2250,20.097,-0.964,-18.856
2260,22.523,0.131,-18.856
2270,22.523,0.79,-18.856
2280,22.523,-0.156,-18.856
2290,22.523,-1.71,-18.856
2300,22.523,-3.182,-18.856
2310,19.852,-4.064,-18.856
2320,17.034,-4.385,-18.856
2330,14.734,-3.771,-18.856
2340,13.274,-2.685,-14.754
2350,12.548,-2.615,-8.945
2360,12.256,-1.632,-3.253
2370,11.458,0.348,3.111
2380,11.292,1.36,9.159
2390,11.065,1.835,14.968
2400,11.588,2.232,19.932
2410,12.835,1.797,20.37
2420,13.554,1.026,20.37
2430,13.789,0.224,20.37
2440,14.078,-0.205,20.37
2450,14.091,-0.972,20.37
2460,13.815,-1.887,20.37
2470,13.367,-2.675,20.37
2480,12.603,-3.553,20.37
2490,11.399,-3.645,20.37
2500,9.663,-2.921,20.37
2510,7.706,-1.99,20.37
2520,5.564,-1.183,18.154
2530,3.878,-1.262,12.224
2540,2.992,-1.784,6.444
2550,3.517,-3.014,0.399
2560,5.931,-3.473,-5.766
2570,9.553,-3.569,-11.502
2580,13.943,-3.164,-16.699
2590,17.852,-2.801,-18.856
2600,21.721,-2.029,-18.856
2610,22.523,-1.176,-18.856
2620,22.523,-0.842,-18.856
2630,22.523,-2.142,-18.856
2640,22.523,-4.337,-18.856
2650,22.523,-6.243,-18.856
2660,20.38,-6.949,-18.856
2670,17.878,-7.065,-18.856
2680,16.191,-6.359,-18.856
2690,15.425,-5.941,-18.856
2700,14.254,-5.206,-17.776
2710,13.439,-3.782,-13.406
2720,12.995,-2.683,-8.398
2730,11.096,-1.353,-2.437
2740,9.827,-0.363,3.628
2750,9.448,-0.169,8.75
2760,9.041,1.076,14.095
2770,7.587,1.756,20.307
2780,5.67,2.833,20.37
2790,5.749,3.297,20.37
2800,7.622,3.525,20.37
2810,10.13,3.511,20.37
2820,12.322,4.417,20.37
2830,13.411,5.139,20.37
2840,13.726,5.421,20.37
2850,13.706,5.38,20.37
2860,13.998,5.611,20.37
2870,13.651,5.734,20.37
2880,13.001,5.913,20.37
2890,11.689,6.025,20.37
2900,9.947,6.338,15.738
2910,5.846,6.88,11.925
2920,5.336,5.323,6.46
2930,6.038,3.38,2.948
2940,9.059,1.612,-5.116
2950,10.633,-0.866,-9.145
2960,14.056,-2.026,-12.247
2970,17.138,-1.113,-14.612
2980,19.164,-0.523,-17.85
2990,22.227,-2.173,-18.856
3000,22.523,-3.746,-18.856
3010,22.523,-4.344,-18.856
3020,22.523,-6.597,-18.856
3030,22.523,-9.275,-18.856
3040,21.765,-8.939,-18.856
3050,20.091,-7.97,-18.856
3060,19.818,-7.069,-18.856
3070,20.103,-5.56,-18.856
3080,20.017,-4.157,-17.124
3090,19.611,-2.631,-12.878
3100,18.986,-1.644,-8.981
3110,18.732,-1.037,-4.45
3120,18.075,0.651,0.8
3130,16.277,2.692,7.176
3140,13.296,1.902,14.976
3150,11.265,2.411,20.37
3160,10.451,1.233,20.37
3170,10.948,1.59,20.37
3180,10.475,1.906,20.37
3190,9.881,1.533,20.37
3200,10.421,0.7,20.37
3210,10.511,0.859,20.37
3220,10.857,0.568,20.37
3230,11.687,0.063,20.37
3240,12.647,0.234,20.37
3250,12.726,0.455,20.37
3260,12.686,0.438,17.894
3270,12.785,-0.264,13.237
3280,12.452,-0.165,9.149
3290,10.985,0.552,6.29
3300,9.385,0.572,3.813
3310,8.83,-0.428,-0.398
3320,7.739,-1.759,-5.034
3330,9.175,-3.41,-8.764
3340,12.288,-3.303,-12.396
3350,15.955,-2.539,-16.009
3360,18.238,-2.275,-18.856
3370,19.356,-3.05,-18.856
3380,21.245,-3.887,-18.856
3390,20.682,-3.716,-18.856
3400,19.78,-4.312,-18.856
3410,18.019,-2.888,-18.856
3420,17.364,-3.103,-18.856
3430,17.156,-2.39,-18.856
3440,17.225,-1.534,-18.856
3450,17.982,-1.279,-18.311
3460,18.653,-0.932,-15.152
3470,19.3,0.035,-11.482
3480,19.235,0.946,-7.845
3490,18.617,1.046,-4.409
3500,17.827,0.91,-0.826
3510,17.028,0.797,3.271
3520,15.717,0.586,8.376
3530,13.869,-0.26,13.873
3540,12.476,-0.787,18.994
3550,11.43,-1.702,20.37
3560,10.581,-1.947,20.37
3570,9.558,-2.402,20.37
3580,8.097,-2.931,20.37
3590,5.79,-2.883,20.37
3600,4.081,-2.434,20.37
3610,2.342,-2.086,20.37
3620,1.365,-1.945,20.37
3630,1.487,-1.689,20.37
3640,2.666,-1.746,20.37
3650,4.899,-1.076,20.37
3660,7.735,-0.614,19.235
3670,10.161,-0.6,15.373
3680,12.067,-0.246,12.271
3690,13.418,0.33,9.575
3700,14.705,0.699,6.43
3710,15.67,0.55,3.144
3720,16.488,0.442,-0.306
3730,17.134,0.348,-4.16
3740,17.298,-0.143,-8.429
3750,16.983,-0.034,-12.237
3760,16.561,0.051,-16.206
3770,16.366,-0.101,-18.856
3780,16.785,0.359,-18.856
3790,17.595,1.026,-18.856
3800,18.415,1.197,-18.856
3810,18.554,0.93,-18.856
3820,17.755,0.673,-18.856
3830,17.329,0.888,-18.856
3840,17.042,1.496,-18.856
3850,16.959,2.495,-18.856
3860,16.59,3.115,-18.856
3870,16.343,3.431,-15.988
3880,16.349,3.664,-11.811
3890,16.448,3.758,-7.354
3900,16.642,3.311,-2.656
3910,17.133,3.172,2.348
3920,17.445,2.74,7.903
3930,17.222,1.889,14.61
3940,15.906,1.282,20.37
3950,13.924,0.748,20.37
